"","Genus","Species"
"Otu00616",NA,NA
"Otu00617",NA,NA
"Otu00618",NA,NA
"Otu00619",NA,NA
"Otu00620",NA,NA
"Otu00621","Idiomarina","aquatica/baltica/fontislapidosi/seosinensis"
"Otu00622",NA,NA
"Otu00624","Neisseria","flava/lactamica/macacae/meningitidis/mucosa/perflava/pharyngis/polysaccharea/sicca"
"Otu00627",NA,"elongatum/zhejiangensis"
"Otu00628",NA,"agglomerans/ananatis/brenneri/conspicua/eucalypti/hericii/mallotivora/stewartii/turicensis/vagans"
"Otu00629",NA,NA
"Otu00630",NA,NA
"Otu00632",NA,NA
"Otu00633",NA,NA
"Otu00634",NA,NA
"Otu00635",NA,NA
"Otu00637","Acinetobacter","baumannii/junii/seohaensis/soli/towneri/venetianus"
"Otu00639","Hydrogenophilus","hirschii/thermoluteolus"
"Otu00640","Chryseobacterium","haifense"
"Otu00641","Brevundimonas","aurantiaca/intermedia/mediterranea/nasdae"
"Otu00642",NA,NA
"Otu00643",NA,NA
"Otu00644",NA,NA
"Otu00646",NA,NA
"Otu00647",NA,NA
"Otu00648",NA,NA
"Otu00649","Kocuria","indica/marina/rhizophila"
"Otu00650",NA,NA
"Otu00651","Caulobacter","crescentus/flavus/segnis/vibrioides"
"Otu00652",NA,NA
"Otu00654",NA,NA
"Otu00655",NA,NA
"Otu00656","Lactobacillus","acidophilus/casei/crispatus/gallinarum/helveticus/kitasatonis"
"Otu00657",NA,NA
"Otu00658","Pseudomonas","oleovorans/oryzihabitans/psychrotolerans/stutzeri"
"Otu00659",NA,NA
"Otu00660","Oceanicola","litoreus"
"Otu00661",NA,NA
"Otu00662","Lactobacillus","iners"
"Otu00663",NA,NA
"Otu00664","Peptoniphilus","asaccharolyticus/grossensis/harei"
"Otu00666","Staphylococcus","cohnii/equorum/haemolyticus/lugdunensis"
"Otu00667",NA,NA
"Otu00668",NA,NA
"Otu00669",NA,NA
"Otu00670",NA,NA
"Otu00671","Cutibacterium","acnes/avidum"
"Otu00672",NA,NA
"Otu00674",NA,NA
"Otu00675",NA,NA
"Otu00678",NA,NA
"Otu00679",NA,NA
"Otu00680",NA,NA
"Otu00681",NA,NA
"Otu00683",NA,NA
"Otu00684",NA,NA
"Otu00685",NA,NA
"Otu00688","Methylobacterium","adhaesivum"
"Otu00690","Romboutsia","sedimentorum"
"Otu00691",NA,NA
"Otu00693","Acinetobacter","baumannii/calcoaceticus/dijkshoorniae/haemolyticus/indicus/junii/lactucae/nosocomialis/oleivorans/pittii/rhizosphaerae/seifertii"
"Otu00694","Nocardioides","marinus"
"Otu00695",NA,NA
"Otu00696","Mesorhizobium","abyssinicae/amorphae/calcicola/erdmanii/huakuii/jarvisii/loti/opportunistum/plurifarium/septentrionale/shonense/silamurunense/waimense"
"Otu00698","Loktanella","hongkongensis/soesokkakensis"
"Otu00700",NA,NA
"Otu00701",NA,NA
"Otu00702",NA,NA
"Otu00703",NA,NA
"Otu00704",NA,NA
"Otu00705",NA,NA
"Otu00706",NA,NA
"Otu00707",NA,NA
"Otu00708",NA,NA
"Otu00709","Alishewanella","aestuarii/agri/jeotgali"
"Otu00710",NA,NA
"Otu00712",NA,NA
"Otu00715",NA,NA
"Otu00716",NA,NA
"Otu00717",NA,NA
"Otu00718","Erythrobacter","aquimaris/litoralis"
"Otu00719",NA,NA
"Otu00720",NA,NA
"Otu00721",NA,NA
"Otu00722",NA,NA
"Otu00723",NA,NA
"Otu00724",NA,NA
"Otu00725",NA,NA
"Otu00726",NA,NA
"Otu00728","Sphingobacterium","caeni/canadense/detergens/ginsenosidimutans/multivorum/pakistanense/siyangense"
"Otu00729",NA,NA
"Otu00730",NA,NA
"Otu00731",NA,NA
"Otu00732",NA,NA
"Otu00733",NA,NA
"Otu00734",NA,NA
"Otu00735",NA,NA
"Otu00736","Roseovarius","algicolus/confluentis/indicus"
"Otu00738","Deinococcus","antarcticus"
"Otu00739",NA,NA
"Otu00741",NA,NA
"Otu00742",NA,NA
"Otu00743","Arthrobacter","agilis/parietis/pityocampae/tecti"
"Otu00744",NA,NA
"Otu00745",NA,NA
"Otu00746",NA,NA
"Otu00747","Pseudomonas","stutzeri/xanthomarina"
"Otu00748",NA,NA
"Otu00751",NA,NA
"Otu00752",NA,NA
"Otu00753",NA,NA
"Otu00755",NA,NA
"Otu00756","Sphingomonas","kaistensis"
"Otu00757","Salegentibacter","mishustinae/salarius/salinarum"
"Otu00759",NA,NA
"Otu00760",NA,NA
"Otu00761","Pseudoalteromonas","byunsanensis/citrea/elyakovii/flavipulchra/maricaloris/peptidolytica/piscicida/rubra/viridis"
"Otu00762",NA,NA
"Otu00764",NA,NA
"Otu00765","Flammeovirga","pacifica/yaeyamensis"
"Otu00766",NA,NA
"Otu00767","Corynebacterium","suicordis"
"Otu00768",NA,NA
"Otu00769",NA,NA
"Otu00770",NA,NA
"Otu00773",NA,NA
"Otu00774",NA,NA
"Otu00776",NA,NA
"Otu00777","Prevotella","melaninogenica"
"Otu00779",NA,NA
"Otu00780",NA,NA
"Otu00782","Bacillus","chandigarhensis/cihuensis/foraminis/jeotgali/persicus"
"Otu00783",NA,NA
"Otu00786",NA,NA
"Otu00787",NA,NA
"Otu00788","Flavobacterium","akiainvivens"
"Otu00789",NA,NA
"Otu00790",NA,NA
"Otu00791",NA,NA
"Otu00792","Thermus","amyloliquefaciens/scotoductus"
"Otu00793","Micrococcus","flavus/luteus/yunnanensis"
"Otu00794",NA,"caerulea/multivorans"
"Otu00795",NA,NA
"Otu00796",NA,NA
"Otu00797",NA,NA
"Otu00798",NA,NA
"Otu00799",NA,NA
"Otu00800","Marinobacter","bacchus/hydrocarbonoclasticus/vinifirmus"
"Otu00801",NA,NA
"Otu00803",NA,"antarcticus/geojedonensis/pacificus/saemankumensis/sediminicola"
"Otu00804",NA,NA
"Otu00805","Nitratireductor","basaltis"
"Otu00806",NA,NA
"Otu00807",NA,NA
"Otu00809",NA,NA
"Otu00810",NA,NA
"Otu00812",NA,NA
"Otu00813",NA,NA
"Otu00814",NA,NA
"Otu00816",NA,NA
"Otu00817",NA,NA
"Otu00820","Varibaculum","anthropi/cambriense"
"Otu00821",NA,NA
"Otu00822",NA,NA
"Otu00823","Peptoniphilus","gorbachii/harei/phoceensis/rhinitidis/senegalensis/tyrrelliae"
"Otu00824","Psychrobacter","phenylpyruvicus"
"Otu00825",NA,NA
"Otu00826",NA,NA
"Otu00828",NA,NA
"Otu00829",NA,NA
"Otu00830",NA,NA
"Otu00831",NA,"flagellatus/omphalii"
"Otu00832",NA,NA
"Otu00834",NA,NA
"Otu00835","Marinobacter","arcticus/bryozoorum/flavimaris/goseongensis/gudaonensis/guineae/kribbensis/lipolyticus/salinus/sediminum/segnicrescens/subterrani"
"Otu00836","Sulfitobacter","dubius"
"Otu00838","Pseudooceanicola","marinus"
"Otu00839","Thalassobius","aestuarii"
"Otu00840","Corynebacterium","acetoacidophilum/ammoniagenes/crenatum/efficiens/glutamicum"
"Otu00841",NA,NA
"Otu00842","Pseudooceanicola","nitratireducens"
"Otu00843","Gemella","haemolysans/morbillorum/parahaemolysans/sanguinis/taiwanensis"
"Otu00844",NA,NA
"Otu00845",NA,NA
"Otu00846",NA,NA
"Otu00847",NA,NA
"Otu00848",NA,NA
"Otu00850","Nesterenkonia","lacusekhoensis"
"Otu00851",NA,NA
"Otu00852",NA,NA
"Otu00853",NA,NA
"Otu00854",NA,NA
"Otu00855",NA,NA
"Otu00856",NA,NA
"Otu00857",NA,NA
"Otu00858","Aurantimonas","coralicida/litoralis/manganoxydans"
"Otu00859",NA,NA
"Otu00860",NA,NA
"Otu00861",NA,NA
"Otu00862",NA,NA
"Otu00863",NA,NA
"Otu00864",NA,NA
"Otu00866",NA,NA
"Otu00867",NA,NA
"Otu00868",NA,NA
"Otu00869","Erythrobacter","aquimaris/nanhaisediminis"
"Otu00871","Shewanella","algae/baltica/oneidensis/profunda/putrefaciens/xiamenensis"
"Otu00873",NA,NA
"Otu00874",NA,NA
"Otu00876",NA,NA
"Otu00878",NA,NA
"Otu00879",NA,NA
"Otu00881",NA,NA
"Otu00882","Lactococcus","garvieae/lactis/taiwanensis"
"Otu00883",NA,NA
"Otu00884",NA,NA
"Otu00885",NA,NA
"Otu00886",NA,NA
"Otu00887",NA,NA
"Otu00889",NA,NA
"Otu00890",NA,NA
"Otu00891",NA,NA
"Otu00892",NA,NA
"Otu00893","Corynebacterium","aurimucosum/jeikeium/propinquum/pseudodiphtheriticum"
"Otu00894",NA,NA
"Otu00895",NA,NA
"Otu00896",NA,NA
"Otu00897",NA,NA
"Otu00898","Knoellia","aerolata/subterranea"
"Otu00899",NA,NA
"Otu00900",NA,NA
"Otu00902",NA,NA
"Otu00903",NA,NA
"Otu00904",NA,NA
"Otu00905",NA,NA
"Otu00906",NA,NA
"Otu00908",NA,NA
"Otu00909",NA,NA
"Otu00910","Paracoccus","caeni/denitrificans/marinus/versutus"
"Otu00912",NA,NA
"Otu00914","Acinetobacter","bouvetii/calcoaceticus/haemolyticus/johnsonii/schindleri"
"Otu00915",NA,NA
"Otu00916",NA,NA
"Otu00917",NA,NA
"Otu00920",NA,NA
"Otu00921",NA,"anophelis/badiiscoriae/hoylei/indicus/limosus/locipacati/marinus/melonis/ochangensis/remsis/sanguinis/sinensis/subterranea/terrae"
"Otu00922","Mesorhizobium","loti"
"Otu00923",NA,NA
"Otu00924",NA,NA
"Otu00925",NA,NA
"Otu00926",NA,NA
"Otu00927",NA,NA
"Otu00928",NA,NA
"Otu00929",NA,NA
"Otu00930",NA,NA
"Otu00932",NA,NA
"Otu00933",NA,NA
"Otu00934","Sphingobium","abikonense/lactosutens/olei/soli/yanoikuyae"
"Otu00936",NA,NA
"Otu00938","Tepidibacter","mesophilus"
"Otu00939",NA,NA
"Otu00940",NA,NA
"Otu00941","Pseudohaliea","rubra"
"Otu00942",NA,NA
"Otu00943",NA,NA
"Otu00945","Staphylococcus","caprae"
"Otu00946",NA,NA
"Otu00947",NA,NA
"Otu00948",NA,NA
"Otu00949",NA,NA
"Otu00950",NA,NA
"Otu00951",NA,NA
"Otu00952",NA,NA
"Otu00953",NA,NA
"Otu00954",NA,NA
"Otu00956",NA,NA
"Otu00957",NA,NA
"Otu00958","Leeuwenhoekiella","blandensis/palythoae"
"Otu00959",NA,NA
"Otu00960",NA,NA
"Otu00961",NA,NA
"Otu00962",NA,NA
"Otu00963","Granulicatella","adiacens/para-adiacens"
"Otu00964",NA,NA
"Otu00965","Rubrivirga","profundi"
"Otu00966",NA,NA
"Otu00967",NA,NA
"Otu00968",NA,NA
"Otu00969",NA,NA
"Otu00970",NA,NA
"Otu00971",NA,NA
"Otu00972",NA,NA
"Otu00973",NA,NA
"Otu00974",NA,NA
"Otu00975",NA,NA
"Otu00978",NA,NA
"Otu00979",NA,NA
"Otu00980",NA,NA
"Otu00982",NA,NA
"Otu00983","Actinomyces","odontolyticus"
"Otu00984",NA,NA
"Otu00985","Halomonas","boliviensis/hamiltonii/hydrothermalis/johnsoniae/meridiana/stevensii/venusta"
"Otu00986",NA,NA
"Otu00987",NA,NA
"Otu00988",NA,NA
"Otu00989","Celeribacter","indicus"
"Otu00990",NA,NA
"Otu00991",NA,NA
"Otu00993",NA,NA
"Otu00994",NA,NA
"Otu00996","Geobacillus","stearothermophilus"
"Otu00997",NA,NA
"Otu00999",NA,NA
"Otu01001","Methylobacterium","aminovorans/extorquens/organophilum/podarium/populi/pseudosasae/rhodesianum/suomiense/thiocyanatum/zatmanii"
"Otu01002",NA,NA
"Otu01003",NA,NA
"Otu01004",NA,NA
"Otu01005",NA,NA
"Otu01006",NA,NA
"Otu01007",NA,NA
"Otu01008",NA,NA
"Otu01009",NA,NA
"Otu01011",NA,NA
"Otu01012","Arthrobacter","flavus/parietis/subterraneus/tecti/tumbae"
"Otu01013",NA,NA
"Otu01014","Massilia","aerilata/consociata/kyonggiensis/niastensis/norwichensis/tieshanensis"
"Otu01015","Paracoccus","aestuarii/tibetensis"
"Otu01018",NA,NA
"Otu01019",NA,NA
"Otu01020",NA,NA
"Otu01021",NA,NA
"Otu01022",NA,NA
"Otu01024",NA,NA
"Otu01025","Staphylococcus","haemolyticus/pettenkoferi"
"Otu01026",NA,NA
"Otu01027",NA,NA
"Otu01028",NA,NA
"Otu01029",NA,NA
"Otu01030",NA,NA
"Otu01032",NA,NA
"Otu01033",NA,NA
"Otu01035",NA,NA
"Otu01036",NA,NA
"Otu01037","Luteimonas","marina"
"Otu01038","Streptococcus","australis/mitis/oralis/parasanguinis/rubneri/sanguinis"
"Otu01039",NA,NA
"Otu01040",NA,NA
"Otu01041",NA,NA
"Otu01043",NA,NA
"Otu01044",NA,NA
"Otu01047",NA,NA
"Otu01048",NA,NA
"Otu01050",NA,NA
"Otu01051",NA,NA
"Otu01053",NA,NA
"Otu01054","Rhodococcus","baikonurensis/boritolerans/degradans/erythropolis/globerulus/hoagii/opacus/qingshengii/rhodochrous"
"Otu01056",NA,NA
"Otu01057",NA,NA
"Otu01058",NA,NA
"Otu01059",NA,NA
"Otu01061",NA,NA
"Otu01062",NA,NA
"Otu01064","Henriciella","marina"
"Otu01066","Paracoccus","carotinifaciens/gahaiensis/haeundaensis/marcusii"
"Otu01067",NA,NA
"Otu01068",NA,NA
"Otu01070",NA,NA
"Otu01071",NA,NA
"Otu01072",NA,NA
"Otu01074",NA,NA
"Otu01077",NA,NA
"Otu01078",NA,NA
"Otu01079","Vibrio","aestuarianus/fortis/pelagius"
"Otu01080",NA,NA
"Otu01081",NA,"pelagius/pomeroyi/salinaria/xiamenensis"
"Otu01082",NA,NA
"Otu01084",NA,NA
"Otu01087",NA,NA
"Otu01088",NA,NA
"Otu01089",NA,NA
"Otu01091",NA,NA
"Otu01092","Jonquetella","anthropi"
"Otu01093",NA,NA
"Otu01094","Marinococcus","halophilus/halotolerans/luteus/tarijensis"
"Otu01095",NA,NA
"Otu01096",NA,NA
"Otu01098",NA,NA
"Otu01099",NA,NA
"Otu01100",NA,NA
"Otu01102",NA,NA
"Otu01103","Anaeromicrobium","sediminis"
"Otu01105",NA,NA
"Otu01108",NA,NA
"Otu01109",NA,NA
"Otu01110",NA,NA
"Otu01111",NA,NA
"Otu01113","Tepidimonas","aquatica"
"Otu01114",NA,NA
"Otu01115",NA,NA
"Otu01117",NA,NA
"Otu01118",NA,"insulare/mobilis/neustonicus"
"Otu01119",NA,NA
"Otu01121","Actinomyces","johnsonii/naeslundii/oris"
"Otu01122",NA,NA
"Otu01123",NA,NA
"Otu01125",NA,NA
"Otu01127","Acidovorax","defluvii/temperans"
"Otu01128",NA,NA
"Otu01129",NA,NA
"Otu01130",NA,NA
"Otu01131",NA,NA
"Otu01132",NA,NA
"Otu01134",NA,NA
"Otu01135","Lysobacter","soli"
"Otu01136",NA,NA
"Otu01137",NA,NA
"Otu01138",NA,NA
"Otu01139",NA,NA
"Otu01140",NA,NA
"Otu01141",NA,NA
"Otu01143",NA,NA
"Otu01144",NA,NA
"Otu01145",NA,NA
"Otu01146",NA,NA
"Otu01147",NA,NA
"Otu01149",NA,NA
"Otu01150",NA,NA
"Otu01151",NA,NA
"Otu01153",NA,NA
"Otu01156",NA,NA
"Otu01157",NA,NA
"Otu01158",NA,NA
"Otu01159",NA,NA
"Otu01161",NA,NA
"Otu01162",NA,NA
"Otu01163",NA,NA
"Otu01164",NA,NA
"Otu01168",NA,NA
"Otu01169","Blastococcus","aggregatus/colisei/saxobsidens"
"Otu01170","Actinomyces","naeslundii/oris/viscosus"
"Otu01171",NA,NA
"Otu01172",NA,NA
"Otu01174",NA,NA
"Otu01175",NA,NA
"Otu01176",NA,NA
"Otu01177",NA,NA
"Otu01178",NA,NA
"Otu01179",NA,NA
"Otu01180",NA,NA
"Otu01181","Variovorax","paradoxus"
"Otu01182",NA,NA
"Otu01184",NA,NA
"Otu01185",NA,NA
"Otu01187","Vibrio","fortis/nigripulchritudo"
"Otu01191",NA,NA
"Otu01194",NA,NA
"Otu01195",NA,NA
"Otu01196",NA,NA
"Otu01197",NA,NA
"Otu01199",NA,NA
"Otu01200","Halomonas","alkaliantarctica/aquamarina/arcis/boliviensis/campaniensis/glaciei/meridiana/neptunia/olivaria/profundus/salicampi/sediminicola/songnenensis/sulfidaeris/taeheungii/titanicae/ventosae/venusta"
"Otu01201",NA,NA
"Otu01203",NA,NA
"Otu01204","Wenxinia","saemankumensis"
"Otu01205",NA,NA
"Otu01206",NA,NA
"Otu01209",NA,NA
"Otu01210",NA,NA
"Otu01211",NA,NA
"Otu01212",NA,NA
"Otu01213",NA,NA
"Otu01214",NA,NA
"Otu01215",NA,NA
"Otu01216",NA,NA
"Otu01217",NA,NA
"Otu01218",NA,NA
"Otu01219",NA,NA
"Otu01220",NA,NA
"Otu01221",NA,NA
"Otu01222",NA,NA
"Otu01223","Turicella","otitidis"
"Otu01224","Roseomonas","gilardii/massiliae/mucosa/terpenica"
"Otu01225",NA,NA
"Otu01227",NA,NA
"Otu01230",NA,NA
"Otu01231","Rummeliibacillus","stabekisii/suwonensis"
"Otu01232",NA,NA
"Otu01233",NA,NA
"Otu01234","Altererythrobacter","ishigakiensis"
"Otu01236",NA,NA
"Otu01237",NA,NA
"Otu01238",NA,NA
"Otu01239",NA,NA
"Otu01241","Actinomyces","odontolyticus"
"Otu01242",NA,NA
"Otu01243",NA,NA
"Otu01244",NA,NA
"Otu01246",NA,NA
"Otu01247",NA,NA
"Otu01248",NA,NA
"Otu01250","Oleibacter","marinus"
"Otu01251","Thalassobius","mediterraneus"
"Otu01253",NA,NA
"Otu01254",NA,NA
"Otu01255","Actinomyces","gerencseriae"
"Otu01258","Idiomarina","baltica/fontislapidosi"
"Otu01259",NA,NA
"Otu01260",NA,NA
"Otu01262",NA,NA
"Otu01263",NA,NA
"Otu01264",NA,NA
"Otu01265",NA,NA
"Otu01266",NA,NA
"Otu01267",NA,NA
"Otu01269","Rubellimicrobium","roseum"
"Otu01270",NA,NA
"Otu01271",NA,NA
"Otu01272",NA,NA
"Otu01274",NA,NA
"Otu01275","Dermacoccus","nishinomiyaensis"
"Otu01276",NA,NA
"Otu01279",NA,NA
"Otu01281",NA,NA
"Otu01282",NA,NA
"Otu01283",NA,NA
"Otu01284",NA,NA
"Otu01285",NA,NA
"Otu01287","Nibribacter","koreensis"
"Otu01288",NA,NA
"Otu01290",NA,NA
"Otu01292",NA,NA
"Otu01294",NA,NA
"Otu01295",NA,NA
"Otu01296","Ilumatobacter","nonamiensis"
"Otu01297",NA,NA
"Otu01298",NA,NA
"Otu01299",NA,NA
"Otu01300",NA,NA
"Otu01302",NA,NA
"Otu01303",NA,NA
"Otu01304",NA,NA
"Otu01305",NA,NA
"Otu01306",NA,NA
"Otu01307",NA,NA
"Otu01308",NA,NA
"Otu01309",NA,NA
"Otu01310",NA,NA
"Otu01311",NA,NA
"Otu01312",NA,NA
"Otu01313",NA,NA
"Otu01314",NA,NA
"Otu01315","Methyloceanibacter","caenitepidi/superfactus"
"Otu01316","Aerococcus","urinaeequi/viridans"
"Otu01317",NA,NA
"Otu01318",NA,NA
"Otu01319",NA,NA
"Otu01320",NA,NA
"Otu01322","Idiomarina","loihiensis/piscisalsi/seosinensis/zobellii"
"Otu01323",NA,NA
"Otu01325",NA,NA
"Otu01326",NA,NA
"Otu01327",NA,NA
"Otu01329",NA,NA
"Otu01330",NA,NA
"Otu01331",NA,NA
"Otu01333",NA,NA
"Otu01334",NA,NA
"Otu01335","Arthrobacter","crystallopoietes"
"Otu01336",NA,NA
"Otu01338",NA,NA
"Otu01340",NA,NA
"Otu01341","Psychrobacter","fulvigenes"
"Otu01342",NA,NA
"Otu01347",NA,NA
"Otu01349",NA,NA
"Otu01350",NA,NA
"Otu01352",NA,NA
"Otu01353",NA,NA
"Otu01354",NA,NA
"Otu01355",NA,"aestuariivivens/atlantica/marina"
"Otu01356",NA,NA
"Otu01357",NA,NA
"Otu01358",NA,NA
"Otu01361",NA,NA
"Otu01362",NA,NA
"Otu01363","Altererythrobacter","rigui/troitsensis"
"Otu01364",NA,NA
"Otu01367",NA,NA
"Otu01368",NA,NA
"Otu01369",NA,NA
"Otu01370","Spongiibacter","marinus/tropicus"
"Otu01371","Escherichia/Shigella","flexneri"
"Otu01372",NA,NA
"Otu01374",NA,NA
"Otu01375",NA,NA
"Otu01376",NA,NA
"Otu01377","Globicatella","sanguinis/sulfidifaciens"
"Otu01378",NA,NA
"Otu01379",NA,NA
"Otu01380",NA,NA
"Otu01381",NA,NA
"Otu01383",NA,NA
"Otu01384",NA,NA
"Otu01385",NA,NA
"Otu01386","Fabibacter","misakiensis"
"Otu01389",NA,NA
"Otu01390",NA,NA
"Otu01391",NA,NA
"Otu01392",NA,NA
"Otu01393",NA,NA
"Otu01395",NA,NA
"Otu01396",NA,NA
"Otu01397","Novosphingobium","nitrogenifigens"
"Otu01398",NA,NA
"Otu01399",NA,NA
"Otu01401",NA,NA
"Otu01402",NA,NA
"Otu01404",NA,NA
"Otu01405",NA,NA
"Otu01406",NA,NA
"Otu01407",NA,NA
"Otu01408",NA,NA
"Otu01409",NA,NA
"Otu01410",NA,NA
"Otu01412",NA,NA
"Otu01413",NA,NA
"Otu01414",NA,NA
"Otu01415",NA,NA
"Otu01416","Halomonas","aidingensis/alimentaria/cerina/daqiaonensis/desiderata/fontilapidosi/lutea/nitroreducens/rifensis/salina/stenophila/ventosae"
"Otu01417","Veillonella","atypica/parvula"
"Otu01419",NA,NA
"Otu01420",NA,NA
"Otu01422",NA,NA
"Otu01423",NA,NA
"Otu01424",NA,NA
"Otu01425",NA,NA
"Otu01426",NA,NA
"Otu01427",NA,NA
"Otu01428","Muricauda","pacifica"
"Otu01431",NA,NA
"Otu01432",NA,NA
"Otu01433",NA,NA
"Otu01435","Novosphingobium","barchaimii/gossypii/guangzhouense/mathurense/naphthalenivorans/panipatense/pentaromativorans/resinovorum"
"Otu01436",NA,NA
"Otu01437",NA,NA
"Otu01438",NA,NA
"Otu01439",NA,NA
"Otu01440","Rhodovulum","iodosum"
"Otu01441",NA,NA
"Otu01442",NA,NA
"Otu01444","Anaerococcus","octavius"
"Otu01445","Erythrobacter","vulgaris"
"Otu01447",NA,NA
"Otu01448",NA,NA
"Otu01449",NA,NA
"Otu01450","Primorskyibacter","insulae"
"Otu01451",NA,NA
"Otu01453",NA,NA
"Otu01455",NA,NA
"Otu01456","Brachybacterium","muris"
"Otu01457",NA,NA
"Otu01459",NA,NA
"Otu01460","Paracoccus","seriniphilus"
"Otu01461","Nonlabens","spongiae"
"Otu01462","Corynebacterium","freiburgense/provencense/terpenotabidum/variabile"
"Otu01465",NA,NA
"Otu01467","Cellvibrio","fibrivorans/fontiphilus/mixtus/ostraviensis"
"Otu01469","Ralstonia","mannitolilytica/pickettii/pseudosolanacearum/solanacearum"
"Otu01471",NA,NA
"Otu01475",NA,NA
"Otu01476",NA,NA
"Otu01477","Micrococcus","luteus"
"Otu01478",NA,NA
"Otu01479",NA,NA
"Otu01480",NA,NA
"Otu01481",NA,NA
"Otu01482","Marinobacter","daqiaonensis/haloterrigenus/lacisalsi/oulmenensis/zhanjiangensis"
"Otu01483",NA,NA
"Otu01484",NA,NA
"Otu01485",NA,NA
"Otu01486","Aggregatibacter","aphrophilus"
"Otu01487","Bacillus","bataviensis/benzoevorans/circulans/infantis/nealsonii/simplex/subtilis"
"Otu01488",NA,NA
"Otu01489",NA,NA
"Otu01491",NA,NA
"Otu01492",NA,NA
"Otu01493",NA,NA
"Otu01494",NA,NA
"Otu01495",NA,NA
"Otu01496","Geobacillus","stearothermophilus"
"Otu01498",NA,NA
"Otu01499",NA,NA
"Otu01501",NA,NA
"Otu01502",NA,NA
"Otu01504",NA,NA
"Otu01505","Phaeobacter","gallaeciensis"
"Otu01506",NA,NA
"Otu01507","Sanguibacter","inulinus/keddieii"
"Otu01509",NA,NA
"Otu01510",NA,NA
"Otu01512",NA,NA
"Otu01514",NA,NA
"Otu01515",NA,NA
"Otu01516",NA,NA
"Otu01517",NA,NA
"Otu01518",NA,NA
"Otu01519",NA,NA
"Otu01520",NA,NA
"Otu01521",NA,NA
"Otu01522",NA,NA
"Otu01523",NA,NA
"Otu01526",NA,NA
"Otu01527",NA,NA
"Otu01528","Paracoccus","chinensis/tibetensis"
"Otu01529",NA,NA
"Otu01530",NA,NA
"Otu01531",NA,NA
"Otu01532",NA,NA
"Otu01534",NA,NA
"Otu01535",NA,NA
"Otu01537",NA,NA
"Otu01538","Massilia","dura/lutea/plicata"
"Otu01541",NA,NA
"Otu01543",NA,NA
"Otu01544",NA,NA
"Otu01546",NA,NA
"Otu01547",NA,NA
"Otu01548",NA,NA
"Otu01549",NA,NA
"Otu01551",NA,NA
"Otu01552",NA,NA
"Otu01555","Haemophilus","parainfluenzae/pittmaniae"
"Otu01556",NA,NA
"Otu01557",NA,NA
"Otu01558",NA,NA
"Otu01560",NA,NA
"Otu01562",NA,NA
"Otu01564",NA,NA
"Otu01565",NA,NA
"Otu01566",NA,NA
"Otu01567",NA,NA
"Otu01568",NA,NA
"Otu01569",NA,NA
"Otu01570",NA,NA
"Otu01572",NA,NA
"Otu01573",NA,NA
"Otu01574",NA,NA
"Otu01575",NA,NA
"Otu01576",NA,NA
"Otu01577",NA,NA
"Otu01579",NA,NA
"Otu01580",NA,NA
"Otu01581",NA,NA
"Otu01582",NA,NA
"Otu01583",NA,NA
"Otu01584",NA,NA
"Otu01585",NA,NA
"Otu01586",NA,NA
"Otu01587",NA,NA
"Otu01588","Abiotrophia","defectiva"
"Otu01589",NA,NA
"Otu01590",NA,NA
"Otu01591",NA,NA
"Otu01592","Staphylococcus","aureus/hominis/warneri"
"Otu01593",NA,NA
"Otu01594",NA,NA
"Otu01595",NA,NA
"Otu01596",NA,NA
"Otu01598","Sphingomonas","glacialis/psychrolutea"
"Otu01599",NA,NA
"Otu01600",NA,NA
"Otu01601",NA,NA
"Otu01602",NA,NA
"Otu01603",NA,NA
"Otu01604",NA,NA
"Otu01605",NA,NA
"Otu01606",NA,NA
"Otu01607",NA,NA
"Otu01608",NA,NA
"Otu01610","Brevundimonas","diminuta"
"Otu01611",NA,NA
"Otu01612",NA,NA
"Otu01613",NA,NA
"Otu01614",NA,NA
"Otu01616",NA,NA
"Otu01618",NA,NA
"Otu01620",NA,NA
"Otu01622",NA,"aquimarina/bataviensis/drentensis/globispora/indica/niacini/quisquiliarum/ureae"
"Otu01623",NA,NA
"Otu01624",NA,NA
"Otu01625",NA,NA
"Otu01626",NA,NA
"Otu01628",NA,NA
"Otu01629","Barrientosiimonas","humi/marina"
"Otu01630",NA,NA
"Otu01631",NA,NA
"Otu01634",NA,NA
"Otu01635",NA,NA
"Otu01636",NA,NA
"Otu01638",NA,NA
"Otu01639",NA,NA
"Otu01640",NA,NA
"Otu01641",NA,NA
"Otu01643",NA,NA
"Otu01644",NA,NA
"Otu01645",NA,NA
"Otu01646",NA,NA
"Otu01647",NA,NA
"Otu01648",NA,NA
"Otu01649",NA,NA
"Otu01651",NA,NA
"Otu01652","Pantoea","agglomerans/allii/ananatis/anthophila/brenneri/calida/coffeiphila/conspicua/cypripedii/deleyi/dispersa/eucrina/gaviniae/stewartii/vagans/wallisii"
"Otu01654","Idiomarina","donghaiensis/homiensis"
"Otu01655",NA,NA
"Otu01656",NA,NA
"Otu01657","Gemmobacter","aquaticus/fontiphilus"
"Otu01658",NA,NA
"Otu01659",NA,NA
"Otu01660",NA,NA
"Otu01661",NA,NA
"Otu01662",NA,NA
"Otu01663",NA,NA
"Otu01665",NA,NA
"Otu01666",NA,NA
"Otu01668",NA,NA
"Otu01669",NA,NA
"Otu01670",NA,NA
"Otu01671",NA,NA
"Otu01672",NA,NA
